ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,default payment next month,TOTAL PAID,TOTAL_SPEND,
27577,260000,1,1,1,59,-1,-1,-1,-1,-1,-1,0,13487,10094,
27578,40000,1,3,1,50,1,2,0,-1,-1,-2,1,24728,127911,
27579,30000,1,2,2,60,0,0,0,0,0,0,0,6304,142078,
27580,240000,1,1,1,55,1,4,3,2,2,2,1,14600,581284,
27581,320000,1,1,2,55,2,2,2,2,0,0,1,31985,1068509,
27582,70000,1,3,3,61,3,2,2,0,0,0,0,5108,61995,
27583,200000,1,2,1,58,-1,2,2,-2,-2,-1,0,101997,75753,
27584,360000,1,1,1,51,-1,-1,-1,-1,-1,-1,0,27321,22860,
27585,110000,1,2,2,51,0,0,0,0,0,0,1,7060,166694,
27586,80000,1,3,1,52,1,2,2,2,0,0,1,12313,408841,
27587,200000,1,1,1,52,1,-2,-2,-2,-2,-2,0,1536,-4608,
27588,100000,1,3,1,56,-1,-1,-1,-1,-1,-2,1,1170,1560,
27589,160000,1,3,2,53,-1,-1,-1,-1,-1,-1,0,20827,19700,
27590,140000,1,1,1,55,1,-2,-2,-2,-2,-2,1,0,0,
27591,300000,1,2,1,55,0,0,0,0,0,0,0,16244,441933,
27592,50000,1,3,1,59,1,2,0,0,0,0,0,7100,221890,
27593,50000,2,2,1,29,0,0,0,0,0,0,1,7725,230862,
27594,50000,2,1,1,29,0,0,0,0,0,0,0,9210,220519,
27595,50000,2,2,1,34,0,0,0,2,0,0,0,11200,66457,
27596,50000,2,2,1,38,0,0,-2,-2,-2,-2,1,0,51400,
27597,210000,2,1,2,29,-1,-1,-1,-1,-1,-1,0,35100,37559,
27598,150000,2,1,2,26,0,0,0,0,0,0,0,8100,134092,
27599,190000,2,2,1,29,-2,-2,-2,-2,-2,-2,0,0,0,
27600,80000,2,1,2,26,2,0,0,2,2,2,1,11500,242257,
27601,100000,2,1,2,28,0,0,0,0,-1,0,0,25875,58075,
27602,20000,2,2,2,27,0,0,0,0,0,-1,0,28555,94223,
27603,400000,2,1,2,29,-2,-2,-2,-2,-2,-2,0,108305,87880,
27604,100000,2,2,2,28,0,0,0,0,0,0,0,27285,264085,
27605,30000,2,2,2,22,0,0,2,0,0,0,0,10912,174673,
27606,150000,2,2,1,26,0,0,0,0,2,2,0,15644,316074,
27607,60000,2,2,1,24,0,0,0,0,0,0,1,10753,311823,
27608,140000,2,3,2,26,0,0,0,0,0,0,0,13836,395072,
27609,80000,2,1,2,25,0,0,0,0,0,0,0,32773,181716,
27610,200000,2,2,2,26,0,0,-2,-2,-1,0,0,6033,161486,
27611,410000,2,1,2,28,-2,-2,-2,-2,-2,-2,0,7065,11233,
27612,50000,2,2,1,26,0,0,0,0,0,0,0,10117,232212,
27613,50000,2,2,2,25,2,2,2,2,2,2,1,8100,214806,
27614,100000,2,2,2,26,1,2,0,0,2,2,1,3750,44038,
27615,190000,2,2,2,24,0,-1,0,0,0,0,0,132177,536288,
27616,120000,2,2,2,27,2,2,2,2,2,2,1,29545,689568,
27617,20000,2,1,2,22,0,0,0,0,0,0,0,10755,94907,
27618,30000,2,2,2,22,1,2,0,0,0,0,0,9074,72754,
27619,20000,2,3,2,22,2,2,0,0,0,2,1,6600,96106,
27620,20000,2,2,2,22,0,0,0,0,0,0,1,6789,105429,
27621,80000,2,2,2,22,0,0,0,0,0,0,0,8400,29966,
27622,80000,2,2,2,23,-1,0,0,0,0,0,0,13625,388053,
27623,50000,2,1,2,23,-1,-1,-1,-1,-1,-1,0,23119,23477,
27624,80000,2,1,2,23,2,2,2,0,0,0,1,17100,424037,
27625,50000,2,1,2,23,0,0,0,0,0,2,0,13300,302180,
27626,50000,2,2,2,24,-1,-1,-2,-1,-1,0,0,64730,75468,
27627,80000,2,2,2,24,-1,-1,-1,-1,-1,-1,0,36554,33679,
27628,20000,2,2,1,24,1,2,3,2,0,0,1,3200,122660,
27629,70000,2,3,2,24,0,0,0,-1,0,0,0,5390,34391,
27630,130000,2,2,2,23,0,0,0,-2,-2,-2,0,1000,18190,
27631,10000,2,2,2,21,2,2,3,2,0,0,1,9036,66220,
27632,50000,2,2,1,23,2,2,0,0,0,0,1,5126,178103,
27633,50000,2,1,2,23,0,0,2,0,0,0,0,7120,59355,
27634,20000,2,2,2,22,0,0,0,0,0,0,0,8863,102273,
27635,80000,2,1,2,22,-1,-1,-1,-1,-1,0,0,7209,9149,
27636,70000,2,2,1,23,0,0,0,0,0,0,1,12714,337579,
27637,10000,2,2,2,22,1,-2,-2,-2,-2,-2,0,400,-400,
27638,120000,2,2,2,23,0,0,2,0,0,0,0,10657,254808,
27639,20000,2,2,2,23,0,0,0,2,0,0,0,6283,104834,
27640,50000,2,2,2,23,-1,0,0,2,2,2,0,8501,11097,
27641,20000,2,1,2,24,0,0,0,0,0,0,0,7694,77372,
27642,40000,2,2,2,23,0,0,0,0,0,0,0,11000,235790,
27643,80000,2,1,2,23,0,0,0,0,0,0,0,11784,365565,
27644,20000,2,2,2,24,1,2,2,2,2,-2,1,2304,20247,
27645,130000,2,2,1,24,0,0,0,0,0,0,0,15901,429099,
27646,100000,2,2,1,24,-1,-1,0,-1,-1,-1,0,147254,126924,
27647,120000,2,2,2,24,0,0,0,0,0,0,0,20610,540610,
27648,50000,2,3,2,24,0,0,0,0,0,0,0,8417,226406,
27649,190000,2,2,2,24,0,0,0,0,0,0,0,32280,873513,
27650,50000,2,1,2,25,0,0,0,-1,-1,-2,0,18210,46598,
27651,20000,2,3,1,54,2,0,0,2,2,2,0,9371,108064,
27652,50000,2,1,2,23,1,-1,-1,-2,-2,-2,0,12058,10664,
27653,50000,2,1,2,23,0,0,0,2,2,2,0,9900,108715,
27654,80000,2,2,2,22,2,2,0,0,0,0,1,9868,294372,
27655,10000,2,3,2,22,2,0,0,0,-1,0,1,34953,36488,
27656,50000,2,2,2,22,0,0,0,0,0,0,0,7692,126763,
27657,50000,2,2,2,22,0,0,0,0,0,0,1,13095,299335,
27658,50000,2,2,2,23,2,0,0,0,0,0,0,7905,198041,
27659,20000,2,2,2,22,1,-2,-2,-2,-2,-2,0,0,0,
27660,60000,2,1,2,27,2,2,0,0,0,2,1,6806,126486,
27661,50000,2,2,2,23,-1,0,0,2,0,0,0,6153,63380,
27662,50000,2,2,2,23,0,0,0,0,0,0,1,23706,237024,
27663,20000,2,2,2,21,-1,-1,2,2,-2,-2,0,780,1950,
27664,20000,2,2,2,23,0,0,3,2,0,0,1,6982,105544,
27665,80000,2,3,1,23,2,2,2,2,2,2,1,9777,157230,
27666,50000,2,3,2,24,0,-1,-1,2,2,-1,1,52022,67474,
27667,120000,2,2,2,24,0,0,0,-2,-2,-2,0,60023,178914,
27668,50000,2,1,2,24,0,0,0,0,0,0,0,7450,141750,
27669,110000,2,1,2,24,1,2,0,0,0,0,1,27748,772934,
27670,30000,2,2,2,24,1,2,2,0,0,0,0,7600,167496,
27671,110000,2,2,2,23,2,0,0,-1,0,0,1,39807,76336,
27672,20000,2,2,2,23,0,0,2,0,0,0,0,5642,82502,
27673,50000,2,2,2,23,0,0,0,0,0,0,0,11020,280696,
27674,50000,2,1,2,24,0,0,2,0,0,0,1,27300,241701,
27675,50000,2,2,2,24,0,0,0,0,0,0,0,9980,206662,
27676,20000,2,2,2,22,2,0,0,0,0,0,0,6466,119661,
27677,200000,2,2,1,36,0,0,0,0,0,0,0,64001,699189,
27678,30000,2,1,2,24,-1,0,0,0,0,0,0,8096,21185,
27679,130000,2,3,1,23,0,0,0,0,0,0,0,18397,482056,
27680,20000,2,2,2,24,0,-1,-1,0,-1,-1,0,45266,53097,
27681,20000,2,1,2,23,-1,0,0,0,0,0,0,8662,115717,
27682,60000,2,2,1,23,0,0,0,0,2,2,0,11530,252740,
27683,30000,2,1,2,24,0,0,2,2,-2,-2,0,2000,57220,
27684,30000,2,2,2,22,2,0,0,0,0,0,1,9253,168035,
27685,120000,2,2,2,24,0,0,0,0,0,0,0,14541,313546,
27686,30000,2,2,2,24,0,0,0,0,2,2,0,12702,142518,
27687,30000,2,1,2,24,0,0,0,0,0,0,0,8838,170843,
27688,60000,2,2,1,24,0,0,0,0,0,2,1,9400,115414,
27689,50000,2,2,2,25,0,0,0,0,0,0,1,10500,214796,
27690,30000,2,2,2,25,0,0,0,0,0,0,0,4898,66530,
27691,270000,2,1,2,25,-1,-1,-1,-1,-1,-1,0,29338,16145,
27692,360000,2,1,2,25,0,0,0,0,0,0,0,32191,1005564,
27693,450000,2,3,2,26,0,0,0,0,0,0,0,86447,105893,
27694,50000,2,1,2,25,-1,2,-1,-1,-1,-1,0,10365,22425,
27695,50000,2,3,2,25,0,0,0,0,0,0,0,7071,159732,
27696,120000,2,1,2,25,0,0,0,0,0,0,0,18000,290519,
27697,40000,2,1,2,26,1,2,2,2,0,0,1,7575,58419,
27698,140000,2,2,1,24,0,0,0,0,0,0,0,15008,396198,
27699,200000,2,2,1,25,-2,-2,-2,-2,-2,-2,0,1257,1257,
27700,30000,2,2,2,25,-1,-1,0,0,0,0,0,150,1165,
27701,30000,2,2,2,25,0,0,0,0,0,-2,0,12779,72399,
27702,30000,2,1,2,25,2,2,2,2,2,0,1,12400,164504,
27703,30000,2,2,1,25,0,0,0,2,0,0,0,8378,169663,
27704,110000,2,1,2,25,2,2,2,-1,-1,0,1,11431,21829,
27705,50000,2,1,2,24,1,2,2,2,2,0,0,15000,220273,
27706,130000,2,2,2,24,0,0,-1,0,0,0,0,146387,545335,
27707,50000,2,2,2,25,0,0,0,0,0,0,1,6753,185165,
27708,150000,2,1,2,25,0,0,0,0,0,0,0,60054,489754,
27709,30000,2,2,2,25,0,0,0,0,0,0,1,9500,127418,
27710,50000,2,2,2,23,0,0,0,0,0,0,0,5893,77306,
27711,20000,2,2,1,23,0,0,0,0,0,0,0,21131,107683,
27712,230000,2,2,2,24,0,0,2,0,0,0,0,15500,348178,
27713,280000,2,1,2,25,-2,-2,-2,-2,-2,-2,0,11181,7263,
27714,50000,2,2,2,24,0,0,0,0,0,0,0,7755,24095,
27715,130000,2,2,2,23,0,0,0,0,0,0,0,39002,242014,
27716,20000,2,1,2,25,1,-1,-1,-1,-1,-1,0,2577,2577,
27717,80000,2,3,1,26,0,0,0,0,0,0,0,15771,414411,
27718,100000,2,1,2,24,0,0,0,0,0,0,0,22758,442638,
27719,90000,2,2,2,24,2,0,0,2,0,0,1,22995,543090,
27720,20000,2,1,2,24,-1,-1,-1,-1,-1,-1,0,6223,6223,
27721,140000,2,2,1,24,2,-1,-1,-1,-1,-1,1,4176,5016,
27722,150000,2,1,2,24,-1,-1,-1,-1,-1,-1,1,3169,2263,
27723,140000,2,1,2,24,2,0,0,0,2,0,0,21980,21285,
27724,50000,2,2,2,24,2,0,0,0,0,0,0,7330,153236,
27725,30000,2,3,2,24,1,-2,-1,0,0,0,0,2777,4728,
27726,110000,2,2,2,22,-2,-2,-2,-2,-2,-2,0,2990,0,
27727,80000,2,1,2,23,-1,-1,-2,-1,-1,-1,0,2282,978,
27728,30000,2,2,1,23,0,0,0,0,2,0,1,7655,145893,
27729,90000,2,2,2,23,0,0,0,-2,-1,0,0,7727,65646,
27730,80000,2,2,2,25,0,0,0,0,0,0,0,15000,293228,
27731,30000,2,2,2,25,3,2,2,2,2,2,1,5134,64390,
27732,20000,2,1,2,24,0,0,0,2,0,0,0,12115,114720,
27733,30000,2,2,1,24,0,0,0,0,0,0,0,4361,34940,
27734,80000,2,1,2,24,1,2,0,0,0,0,0,13032,32714,
27735,90000,2,2,2,23,0,0,0,0,-1,-1,0,75165,265527,
27736,50000,2,2,2,25,0,0,0,0,0,0,0,8240,223806,
27737,20000,2,1,2,22,2,0,0,0,0,2,1,7511,96924,
27738,10000,2,2,2,22,0,0,0,0,0,0,0,5226,51209,
27739,80000,2,3,2,23,0,0,0,0,0,0,0,10764,312879,
27740,60000,2,2,2,25,0,0,0,0,0,0,1,88739,292546,
27741,50000,2,1,2,25,0,0,0,0,0,0,0,9730,231927,
27742,30000,2,3,2,22,0,0,0,0,0,0,0,5685,112266,
27743,30000,2,2,2,23,2,2,2,2,2,2,0,17966,216519,
27744,10000,2,1,2,24,0,0,0,0,0,0,0,9000,47751,
27745,50000,2,1,2,26,-1,-1,-2,-2,-1,0,0,16400,18770,
27746,290000,2,1,2,24,0,0,-2,-2,-1,0,0,4050,15207,
27747,100000,2,1,1,24,0,0,0,0,0,0,0,35555,203601,
27748,40000,2,3,1,26,2,2,2,2,2,0,1,8000,211777,
27749,130000,2,2,2,26,2,0,0,0,0,0,1,27242,706856,
27750,100000,2,2,1,26,0,0,0,0,0,0,0,8908,36816,
27751,360000,2,1,2,27,-2,-2,-2,-2,-2,-2,0,300,300,
27752,110000,2,1,2,23,0,0,0,0,0,0,0,14891,374601,
27753,150000,2,2,2,23,0,0,0,0,0,0,0,14588,355743,
27754,100000,2,1,2,23,-1,-1,-1,-1,-1,-1,0,33605,34579,
27755,50000,2,1,2,23,1,2,0,0,0,0,1,7949,157570,
27756,50000,2,2,2,22,0,0,0,0,-2,-2,0,3900,118359,
27757,50000,2,2,1,22,0,0,0,0,0,0,0,8806,220481,
27758,60000,2,2,2,23,0,0,0,0,0,0,1,16888,326218,
27759,40000,2,2,2,23,0,0,0,0,2,2,0,30000,152196,
27760,50000,2,3,1,25,2,2,0,0,0,0,1,8513,219973,
27761,80000,2,3,2,25,0,0,0,0,0,0,0,15510,450348,
27762,50000,2,2,1,24,0,0,0,-1,0,0,0,20304,64471,
27763,10000,2,2,2,22,-1,-1,2,0,0,2,0,12870,34913,
27764,50000,2,2,2,24,0,0,0,0,-2,-2,0,21002,110378,
27765,180000,2,2,1,24,0,0,-2,-1,-1,-2,0,3574,9462,
27766,80000,2,2,2,25,-2,-2,-2,-2,-2,-2,0,0,0,
27767,50000,2,1,2,25,1,-2,-2,-2,-2,-2,1,0,0,
27768,50000,2,2,1,25,-1,-1,-1,2,0,-1,0,50198,61271,
27769,30000,2,1,2,22,-2,-2,-2,-2,-2,-2,0,20091,25270,
27770,50000,2,5,2,23,0,0,0,0,0,0,0,35487,276931,
27771,80000,2,2,2,24,0,0,0,0,0,0,0,13623,331338,
27772,150000,2,2,2,26,0,0,0,0,0,0,0,23819,435635,
27773,120000,2,1,2,24,-1,-1,-1,-1,-1,-1,1,3474,6414,
27774,80000,2,2,1,24,2,2,-1,0,0,0,1,11334,22403,
27775,240000,2,2,2,24,0,0,0,0,0,0,0,47763,280700,
27776,30000,2,2,2,24,0,0,2,2,0,0,0,9700,178850,
27777,150000,2,1,2,25,0,0,0,0,0,0,0,30193,198069,
27778,50000,2,1,2,25,0,0,0,0,0,0,0,14200,257342,
27779,50000,2,2,1,24,0,0,0,0,0,2,0,18009,192301,
27780,230000,2,1,2,24,-1,0,0,0,-1,-1,0,12938,22211,
27781,90000,2,2,2,24,0,0,0,0,0,0,0,16627,456482,
27782,230000,2,1,2,25,-2,-2,-2,-2,-2,-2,0,1584,1584,
27783,90000,2,1,2,25,0,0,0,0,0,0,0,9000,52419,
27784,230000,2,2,1,25,0,0,0,0,0,0,0,16745,72116,
27785,230000,2,2,2,25,0,0,0,0,0,0,0,23314,556313,
27786,420000,2,2,2,25,0,-1,0,0,0,0,0,146274,510000,
27787,50000,2,1,2,25,0,0,0,0,0,0,0,9950,182411,
27788,70000,2,2,2,24,0,0,0,0,0,0,0,28126,328476,
27789,200000,2,4,2,25,-2,-2,-2,-2,-2,-2,0,0,3287,
27790,30000,2,1,2,25,0,0,0,0,0,0,0,8600,171065,
27791,60000,2,2,2,24,2,2,0,0,2,2,1,12025,293328,
27792,230000,2,1,2,25,-2,-2,-2,-2,-2,-2,0,1488,1488,
27793,100000,2,2,2,25,0,0,0,0,0,0,0,23200,597968,
27794,420000,2,3,2,25,2,2,2,0,0,0,0,13717,380268,
27795,100000,2,2,2,25,-2,-2,-1,0,0,0,0,72807,190276,
27796,160000,2,3,2,26,0,0,2,-1,-1,-1,0,33951,87491,
27797,260000,2,1,2,26,0,0,0,0,0,0,0,62141,1339334,
27798,280000,2,2,1,26,0,-1,-1,-1,-1,-1,0,18941,17085,
27799,70000,2,2,2,24,0,0,-2,-1,-1,0,0,85259,174669,
27800,50000,2,1,2,26,2,2,2,2,2,0,1,10422,279294,
27801,100000,2,2,2,26,2,2,2,2,2,2,1,14200,217045,
27802,100000,2,1,1,28,1,2,-1,-1,0,0,0,102891,296916,
27803,290000,2,1,2,26,-1,0,0,-1,0,0,0,38521,112271,
27804,180000,2,1,2,26,-1,-1,-2,-2,-2,-2,0,0,3000,
27805,300000,2,2,1,25,1,2,0,0,0,0,1,24550,960159,
27806,80000,2,2,2,25,0,0,0,0,0,0,0,10084,224467,
27807,90000,2,2,1,25,0,0,0,0,0,0,0,13130,293684,
27808,500000,2,2,2,29,0,0,0,0,0,0,1,70433,2121307,
27809,40000,2,1,2,25,-1,-1,-1,-1,-1,-1,0,117666,123170,
27810,170000,2,3,2,26,2,2,2,0,0,0,0,14051,368535,
27811,30000,2,2,2,25,0,0,0,0,0,0,0,11749,96420,
27812,120000,2,2,2,23,-2,-2,-2,-2,-2,-2,0,3151,3536,
27813,100000,2,2,2,28,0,-1,2,2,-1,-1,1,16658,18253,
27814,50000,2,2,2,28,1,-2,-2,-2,-2,-2,0,0,0,
27815,360000,2,2,1,26,-1,-1,-1,-1,0,-1,0,18403,19320,
27816,220000,2,1,2,26,0,0,0,0,0,0,0,34994,257711,
27817,110000,2,2,2,25,-2,-2,-2,-2,-2,-2,0,53282,15877,
27818,110000,2,1,2,26,0,0,0,0,0,0,0,21669,549147,
27819,310000,2,2,2,26,0,0,0,0,0,0,0,79000,1228784,
27820,50000,2,2,2,27,-1,-1,-1,-1,-1,-1,0,77919,119883,
27821,50000,2,1,2,26,1,-2,-2,-2,-2,-2,0,0,-108,
27822,200000,2,1,2,26,0,0,0,0,0,0,0,10042,93824,
27823,120000,2,2,1,27,0,0,-1,-1,-2,-2,0,1100,65720,
27824,80000,2,2,1,27,1,2,0,0,0,0,1,6345,333259,
27825,320000,2,2,2,27,0,0,0,0,0,0,0,229307,1263416,
27826,210000,2,1,2,27,-1,-1,-1,-1,-1,-2,0,11717,16143,
27827,90000,2,2,2,26,2,2,2,2,0,0,1,22600,537523,
27828,170000,2,1,2,26,0,0,0,0,0,0,0,33105,880344,
27829,310000,2,2,2,25,-2,-2,-2,-2,-2,-2,0,36698,36202,
27830,360000,2,2,2,26,2,0,-1,0,-1,-1,0,27561,28290,
27831,200000,2,1,2,26,-2,-2,-2,-2,-2,-2,0,46580,41427,
27832,500000,2,3,2,26,0,0,0,0,0,0,0,14646,123560,
27833,300000,2,2,2,26,0,0,0,0,0,0,0,18876,705254,
27834,130000,2,2,2,26,1,2,0,0,0,0,1,21358,572499,
27835,260000,2,1,2,26,0,0,0,0,0,0,0,26452,796141,
27836,100000,2,3,2,27,0,0,0,0,0,0,0,13461,455428,
27837,70000,2,2,2,26,0,0,0,0,0,0,0,14500,364613,
27838,100000,2,2,1,26,0,0,0,2,0,0,1,18897,499210,
27839,80000,2,1,2,26,0,-1,-1,2,2,2,0,38550,5086,
27840,100000,2,1,2,25,2,0,0,2,0,0,1,22114,492963,
27841,70000,2,1,2,24,0,0,0,2,2,2,0,13500,308458,
27842,170000,2,1,2,27,2,2,2,0,0,0,0,33001,1006402,
27843,30000,2,1,2,26,-1,2,2,2,0,0,0,3525,51240,
27844,20000,2,3,2,26,1,2,0,0,0,0,0,6376,106054,
27845,180000,2,1,2,26,-1,-1,-1,-1,-1,-1,0,210709,140256,
27846,30000,2,2,1,27,2,0,0,2,2,2,1,9100,141351,
27847,80000,2,1,2,27,0,0,0,0,0,0,0,23187,485115,
27848,60000,2,2,2,27,0,0,0,2,2,2,0,12400,191920,
27849,150000,2,1,2,26,0,0,0,0,0,0,0,24861,675420,
27850,50000,2,3,2,23,2,0,0,0,0,0,0,7038,214422,
27851,360000,2,1,1,27,1,-2,-1,-1,0,0,0,12063,18128,
27852,70000,2,3,1,26,2,0,0,0,0,0,0,16053,387902,
27853,50000,2,1,2,27,2,0,0,0,2,0,1,15925,290853,
27854,90000,2,1,2,28,1,2,0,0,0,2,1,32088,239216,
27855,60000,2,3,2,27,0,0,0,0,0,0,0,11900,256031,
27856,360000,2,1,2,27,-2,-2,-2,-2,-2,-2,0,16118,16032,
27857,70000,2,2,2,22,0,0,0,0,0,0,0,8415,254474,
27858,20000,2,2,2,23,3,2,2,2,2,2,1,5025,82688,
27859,110000,2,2,1,25,2,0,0,0,0,0,1,6546,148126,
27860,30000,2,2,2,25,0,0,0,0,-2,-2,0,2488,37965,
27861,90000,2,3,2,25,0,0,0,-2,-2,-2,0,5000,146673,
27862,210000,2,2,1,25,0,0,0,0,0,0,0,28050,639497,
27863,270000,2,1,2,27,0,0,0,0,0,0,0,45394,1122052,
27864,60000,2,1,2,27,2,-1,-1,-1,-1,-1,0,9450,9739,
27865,280000,2,2,2,24,-1,-1,-1,-1,-1,0,0,20675,24708,
27866,50000,2,3,2,25,0,0,0,0,-2,-2,0,42527,17889,
27867,70000,2,1,1,25,0,0,0,0,0,-1,0,58715,286346,
27868,140000,2,2,2,26,-1,-1,-1,-1,0,0,0,124792,312368,
27869,30000,2,3,2,26,0,0,0,0,0,-1,1,69219,153107,
27870,70000,2,1,2,26,0,0,0,0,0,0,0,19126,415320,
27871,140000,2,1,2,27,-2,-2,-2,-2,-2,-2,0,3544,3544,
27872,300000,2,4,2,30,-1,-1,-1,-1,0,-1,0,73736,87831,
27873,80000,2,2,2,26,1,-2,-2,-2,-2,-2,0,3100,0,
27874,340000,2,2,2,27,0,0,0,0,-1,0,0,159249,318332,
27875,310000,2,1,2,27,0,0,0,0,0,0,0,29599,639254,
27876,110000,2,2,2,27,1,2,0,0,0,0,1,9690,308395,
27877,130000,2,1,2,27,0,0,0,0,0,0,0,11000,298083,
27878,280000,2,2,2,29,-2,-2,-2,-2,-2,-2,0,34178,214297,
27879,100000,2,1,2,29,1,2,2,2,0,-1,0,6710,17234,
27880,150000,2,1,2,29,0,0,0,0,0,0,0,14755,383303,
27881,130000,2,3,1,26,0,0,2,2,2,0,0,33600,769359,
27882,250000,2,1,1,27,0,0,0,0,0,0,0,46394,383364,
27883,200000,2,1,2,28,0,0,0,0,0,0,0,39000,78457,
27884,110000,2,2,2,28,2,2,2,0,0,0,0,21227,551519,
27885,160000,2,2,3,27,0,0,-1,0,0,0,0,45105,84173,
27886,80000,2,3,1,27,0,0,0,0,0,0,1,38832,76702,
27887,220000,2,1,2,27,0,0,0,-1,-1,-1,0,73038,187145,
27888,20000,2,2,2,27,0,0,0,2,0,0,0,10614,62595,
27889,160000,2,2,2,26,1,2,2,2,-1,-1,0,796,7246,
27890,170000,2,1,2,26,-1,-1,-1,-1,-1,-1,0,23491,23077,
27891,360000,2,2,2,26,0,0,0,0,0,0,0,62021,313546,
27892,50000,2,2,1,26,0,0,0,0,0,-1,0,26592,178654,
27893,100000,2,1,2,27,0,0,0,0,0,0,0,26647,306886,
27894,150000,2,1,2,29,0,0,0,0,0,0,0,37394,880864,
27895,150000,2,2,1,29,0,-1,0,0,0,0,0,171623,574933,
27896,100000,2,1,2,29,0,0,0,0,0,0,0,97729,498636,
27897,200000,2,1,2,29,-1,-1,-1,-1,0,0,0,36878,50546,
27898,300000,2,3,2,27,0,0,0,0,0,0,0,13571,66327,
27899,130000,2,3,2,28,1,-1,-1,-1,-1,-1,0,16779,16612,
27900,150000,2,2,1,28,0,0,0,0,0,0,0,28500,622455,
27901,110000,2,1,2,28,0,0,0,0,0,0,0,8406,228438,
27902,340000,2,3,1,28,-1,-1,-1,0,0,-1,0,165037,131818,
27903,60000,2,1,2,25,0,0,0,0,0,0,0,22041,282269,
27904,90000,2,3,2,23,0,0,-1,-1,0,-1,0,113473,278336,
27905,230000,2,2,1,29,1,2,0,0,0,0,0,27634,691387,
27906,200000,2,1,2,29,-1,-1,-1,-1,0,0,0,22526,25598,
27907,310000,2,1,2,28,-1,-1,2,-1,-1,-1,0,79709,108528,
27908,150000,2,2,1,29,0,0,0,-1,-1,0,0,140070,320441,
27909,390000,2,2,1,29,-2,-2,-2,-2,-2,-2,0,13364,20737,
27910,210000,2,1,2,29,1,-2,-2,-2,-2,-2,1,0,0,
27911,290000,2,1,2,27,1,2,0,0,0,2,0,72701,1506186,
27912,180000,2,2,1,26,-1,0,0,2,-1,-1,0,37284,58988,
27913,140000,2,1,2,26,0,0,0,0,0,0,1,30759,827008,
27914,10000,2,2,1,26,2,2,2,2,2,0,0,4800,30951,
27915,80000,2,1,2,27,0,0,0,0,0,0,0,12800,238724,
27916,50000,2,1,2,27,3,2,2,7,7,7,1,0,1800,
27917,110000,2,1,2,28,0,0,0,0,0,0,0,59724,346280,
27918,180000,2,1,2,29,-2,-2,-2,-2,-2,-2,1,0,0,
27919,230000,2,3,1,27,0,0,0,0,0,0,0,8850,144648,
27920,80000,2,1,2,27,-1,3,2,2,2,0,0,2273,14739,
27921,50000,2,1,1,27,1,2,0,0,2,0,0,35109,147789,
27922,220000,2,1,2,28,0,0,0,0,0,0,0,42907,1101309,
27923,30000,2,1,2,28,1,2,2,2,2,0,1,8828,152071,
27924,200000,2,1,2,26,0,0,0,0,-2,-2,0,224906,593460,
27925,130000,2,2,1,26,0,0,0,0,0,0,0,11263,279742,
27926,360000,2,1,2,26,2,2,-2,-2,-2,-2,0,0,2500,
27927,140000,2,1,2,27,0,0,0,0,0,0,0,17000,190406,
27928,130000,2,1,2,27,-2,-2,-2,-2,-2,-2,0,27049,35557,
27929,150000,2,1,2,28,1,-2,-2,-2,-2,-2,0,0,0,
27930,20000,2,2,1,28,2,2,2,0,0,0,1,5649,110491,
27931,130000,2,2,2,28,2,0,0,0,0,0,0,4744,60631,
27932,190000,2,1,2,29,0,0,0,0,0,0,0,10000,185064,
27933,140000,2,1,2,25,2,0,0,0,0,0,1,28000,211022,
27934,180000,2,2,2,25,0,0,0,0,0,0,0,36218,987903,
27935,180000,2,1,2,28,-1,-1,-1,0,-1,-1,0,59656,58710,
27936,50000,2,2,2,28,0,0,0,0,2,0,0,8009,155870,
27937,80000,2,2,1,27,-1,-1,-1,-1,-1,-1,0,11076,13881,
27938,120000,2,2,2,27,1,1,-2,-2,-2,-2,1,0,11238,
27939,420000,2,2,2,28,0,0,0,0,0,0,0,19722,485272,
27940,90000,2,2,1,27,1,-1,-1,-1,-1,-1,0,8323,8281,
27941,70000,2,1,2,27,0,0,0,0,0,0,0,54000,219028,
27942,200000,2,2,2,27,0,0,-1,-1,-2,-2,0,83834,74292,
27943,240000,2,1,2,28,0,0,0,0,0,0,0,19015,96460,
27944,360000,2,1,2,28,-1,-1,-1,-1,-1,-1,0,1878,1795,
27945,180000,2,1,2,28,0,0,0,0,0,0,0,14550,75936,
27946,160000,2,1,2,27,-1,-1,-1,-1,0,-1,0,5604,3693,
27947,20000,2,2,2,29,0,0,0,0,0,0,0,9500,65952,
27948,30000,2,3,2,28,2,0,0,-1,-1,0,0,32160,53334,
27949,230000,2,1,2,28,0,0,0,0,0,0,0,20519,232994,
27950,240000,2,1,2,29,0,-1,0,0,0,0,0,85462,116830,
27951,200000,2,1,2,27,0,0,2,2,2,2,1,50000,1032311,
27952,280000,2,2,2,28,-2,-2,-2,-2,-2,-2,0,0,0,
27953,340000,2,2,1,29,0,0,-1,-1,-1,0,0,59081,133736,
27954,50000,2,1,2,25,0,0,0,0,0,0,0,11747,238848,
27955,200000,2,3,1,26,0,0,0,0,0,0,1,32981,1015813,
27956,140000,2,2,1,27,2,-1,-1,-1,0,0,0,4532,5416,
27957,160000,2,1,2,29,-1,-1,0,0,0,0,0,11803,47927,
